REF_AREA,REF_AREA_LABEL,TIME_PERIOD,Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Monetary Sector credit to private sector (% GDP),Market capitalization of listed domestic companies (% of GDP),"Stocks traded, total value (% of GDP)","Stocks traded, turnover ratio of domestic shares (%)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Portfolio equity, net inflows (BoP, current US$)"
ZAF,South Africa,1969,56.18902217,41.09123955,41.24900036,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1970,57.63822908,42.44556611,42.48911322,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1971,58.12410416,42.44326326,42.53045867,56.16983938,2.083580687,3.709429669,260060932.6,0.12541806,0.0
ZAF,South Africa,1972,57.2086915,42.28191659,42.30367187,56.16983938,2.083580687,3.709429669,114478245.9,0.079594557,0.0
ZAF,South Africa,1973,57.94372482,44.05601525,44.11103409,56.16983938,2.083580687,3.709429669,27379139.11,0.155958931,0.0
ZAF,South Africa,1974,55.0149344,42.31820929,42.35270064,56.16983938,2.083580687,3.709429669,696123636.3,0.277353056,0.0
ZAF,South Africa,1975,56.69019855,44.1805862,44.23826032,56.16983938,2.083580687,3.709429669,187962807.7,0.293098014,0.0
ZAF,South Africa,1976,54.7326943,42.67305704,42.74935025,47.87457993,1.805617713,3.771558343,18400004.6,0.078249448,0.0
ZAF,South Africa,1977,53.87482241,41.75208037,41.79343414,53.09283801,1.846524013,3.477915445,-121900030.5,0.149685407,0.0
ZAF,South Africa,1978,53.40694358,41.34615385,41.44063642,59.96194783,2.119850499,3.535326279,-109250027.3,0.461271058,0.0
ZAF,South Africa,1979,52.06801055,40.17464205,40.57215524,70.53506745,3.334937741,4.728056358,-484547334.2,0.016955539,0.0
ZAF,South Africa,1980,50.08529948,38.5174548,39.09545213,62.44134419,5.802809319,9.293216529,-10300000.0,0.844406953,0.0
ZAF,South Africa,1981,53.92211796,42.08725333,42.48694014,80.36834534,2.794308421,3.476876884,65000000.0,0.69131396,0.0
ZAF,South Africa,1982,55.29482396,43.09275698,43.61872293,90.62202921,3.019449928,3.331916042,329699999.9,-0.006402492,0.0
ZAF,South Africa,1983,58.84009293,44.80803501,45.65958519,86.02143837,3.550253691,4.127173131,70900000.0,0.162363124,0.0
ZAF,South Africa,1984,61.75956616,47.77184982,48.42564713,62.90589989,2.159027304,3.432153912,419500000.0,0.227524011,0.0
ZAF,South Africa,1985,65.19769036,48.11292714,48.77059565,86.00289572,3.769102569,4.382529841,-452643658.3,0.073467637,-157104948.7
ZAF,South Africa,1986,64.85738405,45.00313212,45.32726199,139.9388588,7.067938324,5.050733143,-50487073.7,0.09676308,-599558289.6
ZAF,South Africa,1987,65.22541338,44.13235818,44.72833885,143.768905,10.25444835,7.132591259,-191667969.8,0.116148371,-623057064.1
ZAF,South Africa,1988,66.75334619,46.78063184,47.53367345,121.3627957,4.237011189,3.491194452,158437159.5,0.062096621,-267543312.6
ZAF,South Africa,1989,69.14079289,46.69096138,47.48127172,134.5955763,6.847556583,5.087504931,-201208430.6,0.150570187,442636758.8
ZAF,South Africa,1990,71.93819892,46.57043115,47.12516596,108.584482,6.541794263,6.02461249,-75722412.12,0.022193284,388455471.1
ZAF,South Africa,1991,81.46063782,48.56204494,49.1274176,136.6121655,5.975213774,4.373851884,254133621.7,0.152686502,-1445667665.0
ZAF,South Africa,1992,90.98307672,50.55365873,51.12966924,111.6290804,4.928436102,4.41501093,3358018.174,1.319459904,-187862179.2
ZAF,South Africa,1993,95.82825572,48.97012755,49.58926151,147.4900046,5.376930992,3.64562399,11290546.02,0.198318387,895210091.3
ZAF,South Africa,1994,101.0586032,51.01499885,51.80312178,169.0566312,8.70074523,5.146645339,374410441.1,0.821108901,88086565.67
ZAF,South Africa,1995,105.0070844,52.03252019,52.5146194,161.5208732,9.286291831,5.749282831,1248424933.0,1.452179491,2913599631.0
ZAF,South Africa,1996,105.5438686,54.2164261,54.50924294,147.9898615,16.32414138,11.03058089,816389273.8,0.642003832,2318458693.0
ZAF,South Africa,1997,102.3654612,55.85142108,56.17274874,136.135936,24.89615555,18.28771762,3810543923.0,1.375091911,5472631191.0
ZAF,South Africa,1998,103.7189432,59.84628353,59.92949297,110.1662126,35.48291345,32.2085262,550338596.0,1.068096066,8632316071.0
ZAF,South Africa,1999,118.1744005,59.7563705,59.82152295,171.4259216,48.05986168,28.03535267,1503332454.0,1.045548374,9001053716.0
ZAF,South Africa,2000,117.0953665,60.50602862,60.56279611,134.627399,46.4583651,34.50884845,968831356.0,0.182651454,4168642221.0
ZAF,South Africa,2001,121.0697456,66.78493468,66.78493468,108.891407,26.11116043,23.97908261,7270344986.0,-2.59524121,-962206104.6
ZAF,South Africa,2002,97.31737283,50.12484444,50.1275345,140.9883298,36.94109738,26.20152849,1479804589.0,-0.311619827,-388001064.5
ZAF,South Africa,2003,102.7677012,54.05902002,54.06062066,132.3467868,24.90050129,18.81458696,783136092.3,0.280452002,685321877.4
ZAF,South Africa,2004,112.8209134,55.85457216,55.85597234,172.9897376,32.74671527,18.92986007,701422007.6,0.51031629,6661132853.0
ZAF,South Africa,2005,122.283168,58.8079522,58.80941453,190.1601419,38.53439344,20.26418,6522098178.0,0.314820901,7230025207.0
ZAF,South Africa,2006,139.0073677,65.81707289,65.81892379,234.0668138,57.17780142,24.42798297,623291744.3,1.951169078,14958983803.0
ZAF,South Africa,2007,142.4220455,70.38188203,70.38357536,248.6467179,77.37682856,31.11918357,6586792253.0,0.895321933,8669901672.0
ZAF,South Africa,2008,125.9558803,69.56412016,69.56570441,152.6897347,64.09915011,41.97999967,9885001293.0,-0.670475566,-4706978805.0
ZAF,South Africa,2009,121.0945463,66.94650531,66.948194,242.3089949,65.9624144,27.22243738,7624489974.0,0.397659891,9363573950.0
ZAF,South Africa,2010,124.0938999,63.26957198,63.27211683,221.6308888,66.42257303,29.9699078,3693271715.0,-0.038645716,5826049294.0
ZAF,South Africa,2011,118.970676,61.42248759,61.4249515,172.2038411,49.28660825,28.6210853,4139289123.0,-0.033478496,63234623.17
ZAF,South Africa,2012,125.1677855,62.61474108,62.61740686,208.9599588,52.22462369,24.99264644,4626029122.0,0.667326426,7159071796.0
ZAF,South Africa,2013,127.0292725,61.55635277,61.55847047,235.1820912,57.93428359,24.63379899,8232518816.0,1.626365884,7282900940.0
ZAF,South Africa,2014,128.8383748,61.73053413,61.73252067,244.9982867,64.4536591,26.30779993,5791659020.0,2.017864558,9337805651.0
ZAF,South Africa,2015,127.2032442,62.51383813,62.5185897,212.2654711,67.48825861,31.79427076,1521139945.0,1.59064699,8499112927.0
ZAF,South Africa,2016,124.3604961,60.99746219,61.00398905,293.9934886,124.3685526,38.36801946,2215307020.0,1.387725347,1639686877.0
ZAF,South Africa,2017,127.0302839,60.08451368,60.0907504,322.7109753,107.4108303,25.73784596,2058579911.0,1.952876296,7588260263.0
ZAF,South Africa,2018,118.380858,59.7411957,59.74763905,213.5236896,72.79571461,41.8559,5569462350.0,0.993671795,2945712324.0
ZAF,South Africa,2019,117.1855569,60.22173761,60.24048399,271.3228759,73.15557404,33.1328,5116098443.0,0.806754603,-4289261426.0
ZAF,South Africa,2020,108.952584,61.87543212,61.88553708,310.8351682,86.85771008,35.2969,3153552569.0,-0.572246973,-5160029599.0
ZAF,South Africa,2021,93.16721235,57.89077203,57.91027699,272.0673549,61.4051255,29.3677,40658789145.0,0.024178288,-27434214993.0
ZAF,South Africa,2022,92.18005524,58.67366621,58.67875993,289.1271676,57.7609443,26.6949,9194808416.0,0.531757307,1029815195.0
ZAF,South Africa,2023,92.18005524,58.06746943,58.07674744,289.1271676,57.7609443,26.6949,9194808416.0,0.531757307,-4382755472.0
